"id","tid","pid","label","geom"
3919,118,79,"1","POINT(176 39)"
3920,118,80,"1","POINT(176 39)"
3921,119,0,"1","POINT(97.4 15)"
3922,119,1,"1","POINT(97.5 14.5)"
3923,119,2,"1","POINT(97.9 14.1)"
3924,119,3,"1","POINT(98.2 14.4)"
3925,119,4,"1","POINT(97.8 15.3)"
3926,119,5,"1","POINT(97.8 16)"
3927,119,6,"1","POINT(96.5 16.8)"
3928,119,7,"1","POINT(96.1 17.6)"
3929,119,8,"1","POINT(95.8 18.4)"
3930,119,9,"1","POINT(95.5 19.4)"
3931,119,10,"1","POINT(95.5 20.5)"
3932,119,11,"1","POINT(95.7 21.7)"
3933,119,12,"1","POINT(96 23)"
3934,119,13,"1","POINT(97.1 24)"
3935,119,14,"1","POINT(98.5 24.7)"
3936,119,15,"1","POINT(100.1 25.3)"
3937,119,16,"1","POINT(101.7 26)"
3938,119,17,"1","POINT(103.1 27)"
3939,119,18,"1","POINT(104.6 28.1)"
3940,119,19,"1","POINT(106 29.5)"
3941,120,0,"1","POINT(89 20.1)"
3942,120,1,"1","POINT(88.3 20.2)"
3943,120,2,"1","POINT(87.6 20.3)"
3944,120,3,"1","POINT(86.9 20.4)"
3945,120,4,"1","POINT(86.2 20.5)"
3946,120,5,"1","POINT(85.5 20.6)"
3947,120,6,"1","POINT(84.8 20.7)"
3948,120,7,"1","POINT(84.1 20.8)"
3949,120,8,"1","POINT(83.4 20.8)"
3950,120,9,"1","POINT(82.7 20.7)"
3951,120,10,"1","POINT(81.9 20.5)"
3952,120,11,"1","POINT(81.1 20.3)"
3953,120,12,"1","POINT(80.2 20)"
3954,120,13,"1","POINT(79.3 19.8)"
3955,120,14,"1","POINT(78.4 19.6)"
3956,120,15,"1","POINT(77.5 19.5)"
3957,120,16,"1","POINT(76.6 19.4)"
3958,120,17,"1","POINT(75.7 19.5)"
3959,120,18,"1","POINT(74.9 19.6)"
3960,120,19,"1","POINT(74.1 19.9)"
3961,120,20,"1","POINT(73.6 20.5)"
3962,120,21,"1","POINT(73.2 21)"
3963,120,22,"1","POINT(72.9 21.5)"
3964,120,23,"1","POINT(72.6 22)"
3965,120,24,"1","POINT(72.3 22.5)"
3966,120,25,"1","POINT(72 23)"
3967,120,26,"1","POINT(71.7 23.5)"
3968,120,27,"1","POINT(71.5 23.9)"
3969,120,28,"1","POINT(71.3 24.2)"
3970,120,29,"1","POINT(71.1 24.4)"
3971,120,30,"1","POINT(70.9 24.3)"
3972,120,31,"1","POINT(70.7 24.2)"
3973,120,32,"1","POINT(71 24)"
3974,121,0,"1","POINT(88 22.8)"
3975,121,1,"1","POINT(88.8 22.8)"
3976,121,2,"1","POINT(89.8 22.7)"
3977,121,3,"1","POINT(90.4 22.6)"
3978,121,4,"1","POINT(90.2 22.7)"
3979,121,5,"1","POINT(90.3 23.1)"
3980,121,6,"1","POINT(90.5 23.4)"
3981,121,7,"1","POINT(90.8 24.2)"
3982,121,8,"1","POINT(90.8 25)"
3983,121,9,"1","POINT(90.8 26.1)"
3984,121,10,"1","POINT(90.8 27.4)"
3985,121,11,"1","POINT(90.7 28.7)"
3986,121,12,"1","POINT(90.3 29.7)"
3987,121,13,"1","POINT(89.3 30.7)"
3988,121,14,"1","POINT(88.5 31.8)"
3989,121,15,"1","POINT(87.7 32.4)"
3990,121,16,"1","POINT(86.7 32.7)"
3991,121,17,"1","POINT(85.5 33)"
3992,122,0,"0","POINT(148.4 13.4)"
3993,122,1,"0","POINT(147.3 13.3)"
3994,122,2,"0","POINT(146.2 13.2)"
3995,122,3,"0","POINT(145.2 13)"
3996,122,4,"0","POINT(144.3 12.4)"
3997,122,5,"0","POINT(143.3 12.2)"
3998,122,6,"0","POINT(142.3 12)"
3999,122,7,"0","POINT(141.2 12.1)"
4000,122,8,"0","POINT(140.1 12.4)"
4001,122,9,"0","POINT(139.4 12.7)"
4002,122,10,"0","POINT(138.5 13)"
4003,122,11,"0","POINT(137.7 13.2)"
4004,122,12,"0","POINT(136.9 13.5)"
4005,122,13,"0","POINT(136 13.9)"
4006,122,14,"0","POINT(135.1 14.1)"
4007,122,15,"0","POINT(134.5 14.7)"
4008,122,16,"0","POINT(133.9 15.3)"
4009,122,17,"0","POINT(133.1 15.9)"
4010,122,18,"0","POINT(132.5 16.6)"
4011,122,19,"0","POINT(132 17.4)"
4012,122,20,"0","POINT(131.5 18.1)"
4013,122,21,"0","POINT(131.1 18.7)"
4014,122,22,"0","POINT(131 19.4)"
4015,122,23,"0","POINT(130.9 20)"
4016,122,24,"0","POINT(130.7 20.9)"
4017,122,25,"0","POINT(130.5 22.2)"
4018,122,26,"0","POINT(130.3 23.4)"
4019,122,27,"0","POINT(130.1 24.5)"
4020,122,28,"0","POINT(129.7 25.8)"
4021,122,29,"0","POINT(128.9 27.1)"
4022,122,30,"0","POINT(128.1 28.2)"
4023,122,31,"0","POINT(128 29.8)"
4024,122,32,"0","POINT(128.1 30.9)"
4025,122,33,"0","POINT(128.5 31.9)"
4026,122,34,"0","POINT(129 32.8)"
4027,122,35,"0","POINT(129.7 33.5)"
4028,122,36,"0","POINT(130.5 34.7)"
4029,122,37,"0","POINT(131.5 36.1)"
4030,122,38,"0","POINT(133.5 38)"
4031,122,39,"0","POINT(135.6 40.2)"
4032,122,40,"0","POINT(138 42.9)"
4033,122,41,"0","POINT(141.2 46.2)"
4034,122,42,"0","POINT(145.5 50.2)"
4035,122,43,"0","POINT(150 55)"
4036,123,0,"0","POINT(137.8 8.9)"
4037,123,1,"0","POINT(136.4 9.5)"
4038,123,2,"0","POINT(135 10.1)"
4039,123,3,"0","POINT(133.6 10.7)"
4040,123,4,"0","POINT(132.1 11.2)"
4041,123,5,"0","POINT(131 11.5)"
4042,123,6,"0","POINT(129.9 11.8)"
4043,123,7,"0","POINT(128.7 12.1)"
4044,123,8,"0","POINT(127.5 12.3)"
4045,123,9,"0","POINT(126.2 12.4)"
4046,123,10,"0","POINT(125.1 12.5)"
4047,123,11,"0","POINT(124 12.6)"
4048,123,12,"0","POINT(122.9 12.7)"
4049,123,13,"0","POINT(121.7 12.6)"
4050,123,14,"0","POINT(120.6 12.4)"
4051,123,15,"0","POINT(120 12.2)"
4052,123,16,"0","POINT(119.2 12)"
4053,123,17,"0","POINT(118.5 12.1)"
4054,123,18,"0","POINT(117.2 12.1)"
4055,123,19,"0","POINT(116.2 12)"
4056,123,20,"0","POINT(115.1 11.9)"
4057,123,21,"0","POINT(113.9 12)"
4058,123,22,"0","POINT(112.8 12)"
4059,123,23,"0","POINT(111.8 11.9)"
4060,123,24,"0","POINT(110.8 12)"
4061,123,25,"0","POINT(109.8 12)"
4062,123,26,"0","POINT(108.8 12)"
4063,123,27,"0","POINT(107.9 11.9)"
4064,123,28,"0","POINT(107 11.8)"
4065,123,29,"0","POINT(106 11.8)"
4066,123,30,"0","POINT(105 11.7)"
4067,123,31,"0","POINT(104.2 11.5)"
4068,123,32,"0","POINT(103.5 11.3)"
4069,123,33,"0","POINT(102.8 11.2)"
4070,123,34,"0","POINT(102.2 11.3)"
4071,123,35,"0","POINT(101.7 11.4)"
4072,123,36,"0","POINT(101.1 11.3)"
4073,123,37,"0","POINT(100.7 11.3)"
4074,123,38,"0","POINT(100.2 11.1)"
4075,123,39,"0","POINT(100.5 11.1)"
4076,123,40,"0","POINT(100.1 11.3)"
4077,123,41,"0","POINT(99.7 11.5)"
4078,123,42,"0","POINT(99.3 11.5)"
4079,123,43,"0","POINT(98.8 11.6)"
4080,123,44,"0","POINT(98.2 11.8)"
4081,123,45,"0","POINT(97.5 11.9)"
4082,123,46,"0","POINT(96.8 11.9)"
4083,123,47,"0","POINT(96.1 11.9)"
4084,123,48,"0","POINT(95 12)"
4085,123,49,"0","POINT(94.1 12.1)"
4086,123,50,"0","POINT(93.2 12.2)"
4087,124,0,"1","POINT(105.7 14.9)"
4088,124,1,"1","POINT(104.5 15)"
4089,124,2,"1","POINT(103.5 15)"
4090,124,3,"1","POINT(102.3 15)"
4091,124,4,"1","POINT(101 15)"
4092,124,5,"1","POINT(100.1 15)"
4093,124,6,"1","POINT(99.6 15.1)"
4094,124,7,"1","POINT(98.8 15.2)"
4095,124,8,"1","POINT(98.2 15.5)"
4096,124,9,"1","POINT(97.4 15.8)"
4097,124,10,"1","POINT(96.6 16.3)"
4098,124,11,"1","POINT(95.5 17.8)"
4099,124,12,"1","POINT(94.6 19.1)"
4100,124,13,"1","POINT(93.9 19.8)"
4101,124,14,"1","POINT(93.4 20.7)"
4102,124,15,"1","POINT(93 21.8)"
4103,124,16,"1","POINT(92.8 22.4)"
4104,124,17,"1","POINT(93 23.1)"
4105,124,18,"1","POINT(93.2 23.8)"
4106,124,19,"1","POINT(93.8 24.4)"
4107,124,20,"1","POINT(94.9 25.5)"
4108,124,21,"1","POINT(95.8 26.5)"
4109,124,22,"1","POINT(97.2 27.3)"
4110,124,23,"1","POINT(98.7 27.9)"
4111,124,24,"1","POINT(100.2 28.9)"
4112,124,25,"1","POINT(102.3 29.7)"
4113,124,26,"1","POINT(104.8 31)"
4114,124,27,"1","POINT(109.5 32.5)"
4115,124,28,"1","POINT(114 34)"
4116,124,29,"1","POINT(120 36)"
4117,124,30,"1","POINT(126 39)"
4118,124,31,"1","POINT(131 40)"
4119,124,32,"1","POINT(135 44)"
4120,124,33,"1","POINT(137 48)"
4121,124,34,"1","POINT(138 52)"
4122,124,35,"1","POINT(136 52.5)"
4123,124,36,"1","POINT(134 52)"
4124,125,0,"1","POINT(90 22.5)"
4125,125,1,"1","POINT(89.8 23.5)"
4126,125,2,"1","POINT(89.5 24.4)"
4127,125,3,"1","POINT(89 25.4)"
4128,125,4,"1","POINT(88.3 26.2)"
4129,125,5,"1","POINT(87.8 27.1)"
4130,125,6,"1","POINT(87.2 27.9)"
4131,125,7,"1","POINT(86.5 28.7)"
4132,125,8,"1","POINT(85.7 29.5)"
4133,125,9,"1","POINT(84.8 30.2)"
4134,125,10,"1","POINT(83.9 30.8)"
4135,125,11,"1","POINT(83.1 31.5)"
4136,125,12,"1","POINT(82.5 32.3)"
4137,125,13,"1","POINT(82 33.3)"
4138,125,14,"1","POINT(81.5 34.5)"
4139,126,0,"1","POINT(159 16.8)"
4140,126,1,"1","POINT(158.3 16.9)"
4141,126,2,"1","POINT(157.8 17)"
4142,126,3,"1","POINT(157.1 17.2)"
4143,126,4,"1","POINT(156.5 17.4)"
4144,126,5,"1","POINT(156.1 17.8)"
4145,126,6,"1","POINT(156 18.2)"
4146,126,7,"1","POINT(155.7 18.7)"
4147,126,8,"1","POINT(155.4 19.1)"
4148,126,9,"1","POINT(155.2 19.7)"
4149,126,10,"1","POINT(155.1 20)"
4150,126,11,"1","POINT(155.1 20.5)"
4151,126,12,"1","POINT(154.7 20.8)"
4152,126,13,"1","POINT(154 21.1)"
4153,126,14,"1","POINT(153.1 21.4)"
4154,126,15,"1","POINT(152.2 21.9)"
4155,126,16,"1","POINT(151.3 22.5)"
4156,126,17,"1","POINT(150.3 23.4)"
4157,126,18,"1","POINT(149 24.2)"
4158,126,19,"1","POINT(147.6 25.1)"
4159,126,20,"1","POINT(146 26.3)"
4160,126,21,"1","POINT(144.4 27.6)"
4161,126,22,"1","POINT(142.9 28.9)"
4162,126,23,"1","POINT(141.4 29.7)"
4163,126,24,"1","POINT(140.3 30.5)"
4164,126,25,"1","POINT(138.9 31.1)"
4165,126,26,"1","POINT(139.2 31.8)"
4166,126,27,"1","POINT(139.1 32.2)"
4167,126,28,"1","POINT(139.1 32.7)"
4168,126,29,"1","POINT(139.1 33)"
4169,126,30,"1","POINT(139 33.1)"
4170,126,31,"1","POINT(138.7 33.2)"
4171,126,32,"1","POINT(138.2 33.2)"
4172,126,33,"1","POINT(137.7 33.4)"
4173,126,34,"1","POINT(137.1 33.5)"
4174,126,35,"1","POINT(136.1 33.8)"
4175,126,36,"1","POINT(134.8 34)"
4176,126,37,"1","POINT(133.7 34.3)"
4177,126,38,"1","POINT(132.5 34.9)"
4178,126,39,"1","POINT(131.9 35.3)"
4179,126,40,"1","POINT(131.2 35.7)"
4180,126,41,"1","POINT(131.3 36)"
4181,126,42,"1","POINT(131.4 36.3)"
4182,126,43,"1","POINT(131.7 36.7)"
4183,126,44,"1","POINT(131.8 36.9)"
4184,126,45,"1","POINT(131.9 37.2)"
4185,126,46,"1","POINT(132 37.4)"
4186,126,47,"1","POINT(132.1 37.6)"
4187,126,48,"1","POINT(132.2 38)"
4188,126,49,"1","POINT(132.3 38.5)"
4189,126,50,"1","POINT(132.4 39.3)"
4190,126,51,"1","POINT(133 40.4)"
4191,126,52,"1","POINT(133.3 41.3)"
4192,126,53,"1","POINT(134.2 42.4)"
4193,126,54,"1","POINT(135.2 43.6)"
4194,126,55,"1","POINT(137.2 45)"
4195,126,56,"1","POINT(139.5 46.5)"
4196,126,57,"1","POINT(142 46.5)"
4197,126,58,"1","POINT(144.5 46.5)"
4198,126,59,"1","POINT(146.5 45.5)"
4199,126,60,"1","POINT(148.5 44.5)"
4200,126,61,"1","POINT(149.8 43.5)"
4201,126,62,"1","POINT(151 42.5)"
4202,127,0,"0","POINT(159 11.6)"
4203,127,1,"0","POINT(157 11.3)"
4204,127,2,"0","POINT(155.2 11.3)"
4205,127,3,"0","POINT(153.5 11.4)"
4206,127,4,"0","POINT(151.7 11.5)"
4207,127,5,"0","POINT(150 11.5)"
4208,127,6,"0","POINT(148.3 11.5)"
4209,127,7,"0","POINT(146.6 11.8)"
4210,127,8,"0","POINT(144.9 12.3)"
4211,127,9,"0","POINT(143.2 12.8)"
4212,127,10,"0","POINT(141.4 13.4)"
4213,127,11,"0","POINT(139.7 13.9)"
4214,127,12,"0","POINT(138 14.4)"
4215,127,13,"0","POINT(136.2 14.8)"
4216,127,14,"0","POINT(134.5 15.2)"
4217,127,15,"0","POINT(132.8 15.6)"
4218,127,16,"0","POINT(131.2 16.1)"
4219,127,17,"0","POINT(129.7 16.5)"
4220,127,18,"0","POINT(128.5 17)"
4221,127,19,"0","POINT(127.3 17.4)"
4222,127,20,"0","POINT(126.2 18)"
4223,127,21,"0","POINT(125.2 18.6)"
4224,127,22,"0","POINT(124.3 19.3)"
4225,127,23,"0","POINT(123.5 19.9)"
4226,127,24,"0","POINT(122.8 20.6)"
4227,127,25,"0","POINT(122.2 21.4)"
4228,127,26,"0","POINT(121.7 22.2)"
4229,127,27,"0","POINT(121.2 23.1)"
4230,127,28,"0","POINT(120.7 24)"
4231,127,29,"0","POINT(120.2 25.1)"
4232,127,30,"0","POINT(120 26.4)"
4233,127,31,"0","POINT(120 27.7)"
4234,127,32,"0","POINT(120.1 29)"
4235,127,33,"0","POINT(120.2 30.5)"
4236,127,34,"0","POINT(120.4 32.1)"
4237,127,35,"0","POINT(120.4 33.7)"
4238,127,36,"0","POINT(120.4 35.1)"
4239,127,37,"0","POINT(120.3 36.4)"
4240,127,38,"0","POINT(120.2 37.2)"
4241,127,39,"0","POINT(120.1 38)"
4242,127,40,"0","POINT(120 38.5)"
4243,127,41,"0","POINT(119.9 38.9)"
4244,127,42,"0","POINT(119.7 39.1)"
4245,127,43,"0","POINT(119.6 39.1)"
4246,127,44,"0","POINT(119.4 39.1)"
4247,127,45,"0","POINT(118.9 39.1)"
4248,127,46,"0","POINT(118.4 39.1)"
4249,127,47,"0","POINT(118 39)"
4250,127,48,"0","POINT(118 39.4)"
4251,127,49,"0","POINT(118.7 39.9)"
4252,127,50,"0","POINT(119.4 40.2)"
4253,127,51,"0","POINT(120.3 40.3)"
4254,127,52,"0","POINT(121.3 40.5)"
4255,127,53,"0","POINT(122.9 41)"
4256,127,54,"0","POINT(124.7 41.8)"
4257,127,55,"0","POINT(126.5 42.7)"
4258,127,56,"0","POINT(128.5 43.8)"
4259,128,0,"1","POINT(87.6 19.4)"
4260,128,1,"1","POINT(87.3 19.8)"
4261,128,2,"1","POINT(87 20.4)"
4262,128,3,"1","POINT(86.8 21)"
4263,128,4,"1","POINT(86.7 21.7)"
4264,128,5,"1","POINT(86.6 22.6)"
4265,128,6,"1","POINT(86.5 23.5)"
4266,128,7,"1","POINT(86.7 24.2)"
4267,128,8,"1","POINT(86.9 24.6)"
4268,128,9,"1","POINT(87.2 25)"
4269,128,10,"1","POINT(86.9 25.8)"
4270,128,11,"1","POINT(86.6 26.5)"
4271,128,12,"1","POINT(86 27.3)"
4272,128,13,"1","POINT(85.4 28.1)"
4273,128,14,"1","POINT(85 29.1)"
4274,128,15,"1","POINT(85.1 30.4)"
4275,128,16,"1","POINT(85.5 32)"
4276,128,17,"1","POINT(86.2 33.8)"
4277,129,0,"1","POINT(105 34)"
4278,129,1,"1","POINT(106.2 33.6)"
4279,129,2,"1","POINT(107.3 33)"
4280,129,3,"1","POINT(108.1 32.1)"
4281,129,4,"1","POINT(108.2 31.2)"
4282,129,5,"1","POINT(107.8 30.7)"
4283,129,6,"1","POINT(107.2 30.5)"
4284,129,7,"1","POINT(106.6 30.3)"
4285,129,8,"1","POINT(106 30.1)"
4286,129,9,"1","POINT(105.4 29.8)"
4287,129,10,"1","POINT(104.8 29.6)"
4288,129,11,"1","POINT(104.4 29.3)"
4289,129,12,"1","POINT(104.2 29.1)"
4290,129,13,"1","POINT(104 28.8)"
4291,129,14,"1","POINT(104.2 28.6)"
4292,129,15,"1","POINT(104.6 28.8)"
4293,129,16,"1","POINT(105.2 29.1)"
4294,129,17,"1","POINT(105.8 29.6)"
4295,129,18,"1","POINT(106.4 30.2)"
4296,129,19,"1","POINT(107 30.8)"
4297,129,20,"1","POINT(107.8 31.3)"
4298,129,21,"1","POINT(108.8 31.9)"
4299,129,22,"1","POINT(109.8 32.7)"
4300,129,23,"1","POINT(110.8 33.7)"
4301,129,24,"1","POINT(111.7 34.7)"
4302,129,25,"1","POINT(112.5 35.7)"
4303,129,26,"1","POINT(113 36.6)"
4304,129,27,"1","POINT(113.5 37.5)"
4305,129,28,"1","POINT(114.1 38.3)"
4306,129,29,"1","POINT(114.7 39)"
4307,129,30,"1","POINT(115.5 39.6)"
4308,129,31,"1","POINT(116.3 40.3)"
4309,129,32,"1","POINT(117.3 41.1)"
4310,129,33,"1","POINT(118.5 42.4)"
4311,129,34,"1","POINT(119.5 44.2)"
4312,129,35,"1","POINT(120 46)"
4313,129,36,"1","POINT(120 48.4)"
4314,130,0,"1","POINT(148 14)"
4315,130,1,"1","POINT(147.6 14.5)"
4316,130,2,"1","POINT(147.3 15)"
4317,130,3,"1","POINT(147 15.6)"
4318,130,4,"1","POINT(146.8 16.1)"
4319,130,5,"1","POINT(146.6 16.7)"
4320,130,6,"1","POINT(146.6 17.4)"
4321,130,7,"1","POINT(146.5 17.9)"
4322,130,8,"1","POINT(146.4 18.2)"
4323,130,9,"1","POINT(146.2 18.5)"
4324,130,10,"1","POINT(146 18.7)"
4325,130,11,"1","POINT(145.9 19)"
4326,130,12,"1","POINT(145.9 19.1)"
4327,130,13,"1","POINT(145.8 19.3)"
4328,130,14,"1","POINT(145.6 19.4)"
4329,130,15,"1","POINT(145.4 19.5)"
4330,130,16,"1","POINT(145.2 19.7)"
4331,130,17,"1","POINT(144.8 19.9)"
4332,130,18,"1","POINT(144.1 20.1)"
4333,130,19,"1","POINT(143.2 20.3)"
4334,130,20,"1","POINT(142.4 20.4)"
4335,130,21,"1","POINT(141.6 20.3)"
4336,130,22,"1","POINT(141.1 20.2)"
4337,130,23,"1","POINT(140.7 20.2)"
4338,130,24,"1","POINT(140.4 20.2)"
4339,130,25,"1","POINT(140 20.3)"
4340,130,26,"1","POINT(139.6 20.4)"
4341,130,27,"1","POINT(139.4 20.6)"
4342,130,28,"1","POINT(139.1 20.9)"
4343,130,29,"1","POINT(138.8 21.2)"
4344,130,30,"1","POINT(138.4 21.6)"
4345,130,31,"1","POINT(137.9 22)"
4346,130,32,"1","POINT(137.2 22.5)"
4347,130,33,"1","POINT(136.4 23.1)"
4348,130,34,"1","POINT(135.7 23.8)"
4349,130,35,"1","POINT(135 24.5)"
4350,130,36,"1","POINT(134.6 25.5)"
4351,130,37,"1","POINT(134.5 26.7)"
4352,130,38,"1","POINT(134.7 27.8)"
4353,130,39,"1","POINT(135.2 28.5)"
4354,130,40,"1","POINT(136.2 29.1)"
4355,130,41,"1","POINT(137.6 29.6)"
4356,130,42,"1","POINT(138.9 29.9)"
4357,130,43,"1","POINT(140 30)"
4358,130,44,"1","POINT(140.6 30)"
4359,130,45,"1","POINT(140.8 29.8)"
4360,130,46,"1","POINT(140.8 29.6)"
4361,130,47,"1","POINT(140.6 29.4)"
4362,130,48,"1","POINT(140 29.1)"
4363,130,49,"1","POINT(139.3 28.6)"
4364,130,50,"1","POINT(138.6 28.3)"
4365,130,51,"1","POINT(137.9 28.2)"
4366,130,52,"1","POINT(137.5 28.5)"
4367,130,53,"1","POINT(137.4 29)"
4368,130,54,"1","POINT(137.7 29.5)"
4369,130,55,"1","POINT(138.5 30)"
4370,130,56,"1","POINT(139.5 30.7)"
4371,130,57,"1","POINT(140.7 32.1)"
4372,130,58,"1","POINT(141.6 34.1)"
4373,130,59,"1","POINT(141.5 36.5)"
4374,130,60,"1","POINT(140 38.9)"
4375,130,61,"1","POINT(137.1 41)"
4376,131,0,"1","POINT(120.7 15.6)"
4377,131,1,"1","POINT(120.4 16.2)"
4378,131,2,"1","POINT(120.2 16.4)"
4379,131,3,"1","POINT(119.9 16.5)"
4380,131,4,"1","POINT(119.6 16.6)"
4381,131,5,"1","POINT(119.3 16.8)"
4382,131,6,"1","POINT(119.1 16.9)"
4383,131,7,"1","POINT(118.9 17)"
4384,131,8,"1","POINT(118.8 17.2)"
4385,131,9,"1","POINT(118.6 17.4)"
4386,131,10,"1","POINT(118.4 17.7)"
4387,131,11,"1","POINT(118.2 18.1)"
4388,131,12,"1","POINT(117.9 18.3)"
4389,131,13,"1","POINT(117.7 18.6)"
4390,131,14,"1","POINT(117.3 18.7)"
4391,131,15,"1","POINT(116.9 18.8)"
4392,131,16,"1","POINT(116.2 18.9)"
4393,131,17,"1","POINT(115.1 19.2)"
4394,131,18,"1","POINT(113.9 19.7)"
4395,131,19,"1","POINT(112.5 20.4)"
4396,131,20,"1","POINT(111.1 21.1)"
4397,131,21,"1","POINT(109.9 21.9)"
4398,131,22,"1","POINT(108.8 22.6)"
4399,131,23,"1","POINT(107.7 23.4)"
4400,131,24,"1","POINT(106.6 24.5)"
4401,132,0,"1","POINT(136 36)"
4402,132,1,"1","POINT(135.9 35.7)"
4403,132,2,"1","POINT(135.8 35.3)"
4404,132,3,"1","POINT(135.6 35)"
4405,132,4,"1","POINT(135.5 34.7)"
4406,132,5,"1","POINT(135.4 34.4)"
4407,132,6,"1","POINT(135.2 34.1)"
4408,132,7,"1","POINT(135 33.8)"
4409,132,8,"1","POINT(134.7 33.5)"
4410,132,9,"1","POINT(134 32.8)"
4411,132,10,"1","POINT(133.2 32.2)"
4412,132,11,"1","POINT(132.4 31.6)"
4413,132,12,"1","POINT(131.7 31.3)"
4414,132,13,"1","POINT(131.2 31.1)"
4415,132,14,"1","POINT(130.8 31)"
4416,132,15,"1","POINT(130.5 31)"
4417,132,16,"1","POINT(129.9 30.9)"
4418,132,17,"1","POINT(128.7 31)"
4419,132,18,"1","POINT(126.6 31.3)"
4420,132,19,"1","POINT(124.1 31.2)"
4421,132,20,"1","POINT(121.3 31)"
4422,132,21,"1","POINT(118.7 30.7)"
4423,132,22,"1","POINT(115.9 30.3)"
4424,132,23,"1","POINT(113.6 29.9)"
4425,132,24,"1","POINT(111.5 29.8)"
4426,132,25,"1","POINT(109.7 30.2)"
4427,132,26,"1","POINT(108.6 30.9)"
4428,132,27,"1","POINT(107.9 32.1)"
4429,132,28,"1","POINT(107.5 33.2)"
4430,132,29,"1","POINT(107.6 34.3)"
4431,132,30,"1","POINT(108 35.5)"
4432,132,31,"1","POINT(108.7 36.6)"
4433,132,32,"1","POINT(110.3 38)"
4434,132,33,"1","POINT(112.5 40)"
4435,132,34,"1","POINT(115 42.4)"
4436,132,35,"1","POINT(119 44.9)"
4437,132,36,"1","POINT(123.6 46.6)"
4438,132,37,"1","POINT(129 47.5)"
4439,133,0,"1","POINT(119.6 22.2)"
4440,133,1,"1","POINT(119.2 22.3)"
4441,133,2,"1","POINT(118.6 22.3)"
4442,133,3,"1","POINT(117.9 22.1)"
4443,133,4,"1","POINT(117.5 22.1)"
4444,133,5,"1","POINT(117.2 22.1)"
4445,133,6,"1","POINT(116.8 22.4)"
4446,133,7,"1","POINT(116.5 22.8)"
4447,133,8,"1","POINT(116.4 23.4)"
4448,133,9,"1","POINT(116.2 24.1)"
4449,133,10,"1","POINT(115.8 25)"
4450,133,11,"1","POINT(115.1 26.1)"
4451,133,12,"1","POINT(114.3 27.1)"
4452,133,13,"1","POINT(113.7 27.9)"
4453,133,14,"1","POINT(113.1 28.5)"
4454,133,15,"1","POINT(113.5 28.9)"
4455,133,16,"1","POINT(113.8 29.2)"
4456,133,17,"1","POINT(114.2 29.5)"
4457,133,18,"1","POINT(114.5 29.6)"
4458,133,19,"1","POINT(114.6 29.3)"
4459,133,20,"1","POINT(115.2 28.8)"
4460,133,21,"1","POINT(115.5 28.8)"
4461,133,22,"1","POINT(115.1 27.7)"
4462,134,0,"0","POINT(124.1 26.7)"
4463,134,1,"0","POINT(124.3 26.8)"
4464,134,2,"0","POINT(124.4 26.7)"
4465,134,3,"0","POINT(124.3 26.5)"
4466,134,4,"0","POINT(124 26.2)"
4467,134,5,"0","POINT(123.5 26)"
4468,134,6,"0","POINT(122.9 25.9)"
4469,134,7,"0","POINT(122.1 26)"
4470,134,8,"0","POINT(121.2 26.2)"
4471,134,9,"0","POINT(120.3 26.4)"
4472,134,10,"0","POINT(119.7 26.6)"
4473,134,11,"0","POINT(119 26.8)"
4474,134,12,"0","POINT(118.3 27.2)"
4475,134,13,"0","POINT(117.6 27.7)"
4476,134,14,"0","POINT(117.2 28.4)"
4477,134,15,"0","POINT(116.9 29.2)"
4478,134,16,"0","POINT(116.7 30)"
4479,134,17,"0","POINT(116.8 31)"
4480,134,18,"0","POINT(117.5 31.9)"
4481,134,19,"0","POINT(118.6 32.9)"
4482,134,20,"0","POINT(119.5 33.8)"
4483,134,21,"0","POINT(121 34.2)"
4484,134,22,"0","POINT(122.6 34.3)"
4485,134,23,"0","POINT(124 33.9)"
4486,134,24,"0","POINT(126 33.5)"
4487,134,25,"0","POINT(128.2 33.4)"
4488,134,26,"0","POINT(131.2 33.6)"
4489,134,27,"0","POINT(133.9 33.9)"
4490,134,28,"0","POINT(136.6 34.3)"
4491,134,29,"0","POINT(139.5 34.5)"
4492,134,30,"0","POINT(141.7 34.5)"
4493,134,31,"0","POINT(143.5 34.2)"
4494,134,32,"0","POINT(145.3 33.9)"
4495,134,33,"0","POINT(146.9 34.3)"
4496,134,34,"0","POINT(148.1 34.7)"
4497,134,35,"0","POINT(149.3 35.2)"
4498,134,36,"0","POINT(150.4 35.6)"
4499,134,37,"0","POINT(151.6 36)"
4500,134,38,"0","POINT(152.7 36.2)"
4501,134,39,"0","POINT(153.5 36.3)"
4502,134,40,"0","POINT(153.9 36.8)"
4503,134,41,"0","POINT(154.1 37)"
4504,135,0,"1","POINT(121 44)"
4505,135,1,"1","POINT(122.5 43)"
4506,135,2,"1","POINT(124.5 42.5)"
4507,135,3,"1","POINT(124 41)"
4508,135,4,"1","POINT(122.5 39.5)"
4509,135,5,"1","POINT(120.5 39)"
4510,135,6,"1","POINT(118.5 39)"
4511,135,7,"1","POINT(116.5 39)"
4512,135,8,"1","POINT(114.2 39.6)"
4513,135,9,"1","POINT(111.5 40)"
4514,135,10,"1","POINT(109 39)"
4515,135,11,"1","POINT(108.5 37.7)"
4516,135,12,"1","POINT(108.5 36.7)"
